partition_row_number,customer_id,customer_status,churn_category,churn_reason
1343,7251-XFOIL,Stayed,"Not Applicable",N/A
1344,6967-QIQRV,Stayed,"Not Applicable",N/A
1345,6840-RESVB,Stayed,"Not Applicable",N/A
1346,6838-YAUVY,Stayed,"Not Applicable",N/A
1347,7255-SSFBC,Stayed,"Not Applicable",N/A
1348,7266-GSSJX,Stayed,"Not Applicable",N/A
1349,7267-FRMJW,Stayed,"Not Applicable",N/A
1350,7268-IGMFD,Stayed,"Not Applicable",N/A
1351,7268-WNTCP,Stayed,"Not Applicable",N/A
1352,7269-JISCY,Stayed,"Not Applicable",N/A
1353,6838-HVLXG,Stayed,"Not Applicable",N/A
1354,7271-AJDTL,Stayed,"Not Applicable",N/A
1355,7272-QDCKA,Stayed,"Not Applicable",N/A
1356,6837-HAEVO,Stayed,"Not Applicable",N/A
1357,7274-CGTOD,Stayed,"Not Applicable",N/A
1358,6833-JMZYP,Stayed,"Not Applicable",N/A
1359,7277-KAMWT,Stayed,"Not Applicable",N/A
1360,7277-OZCGZ,Stayed,"Not Applicable",N/A
1361,7278-CKDNC,Stayed,"Not Applicable",N/A
1362,6828-HMKWP,Stayed,"Not Applicable",N/A
1363,7279-NMVJC,Stayed,"Not Applicable",N/A
1364,7284-BUYEC,Stayed,"Not Applicable",N/A
1365,7284-ZZLOH,Stayed,"Not Applicable",N/A
1366,7285-KLOTR,Stayed,"Not Applicable",N/A
1367,6968-GMKPR,Stayed,"Not Applicable",N/A
1368,7293-LSCDV,Stayed,"Not Applicable",N/A
1369,6827-IEAUQ,Stayed,"Not Applicable",N/A
1370,6823-SIDFQ,Stayed,"Not Applicable",N/A
1371,7296-PIXQY,Stayed,"Not Applicable",N/A
1372,7297-DVYGA,Stayed,"Not Applicable",N/A
1373,6959-GQEGV,Stayed,"Not Applicable",N/A
1374,7299-GNVPL,Stayed,"Not Applicable",N/A
1375,7301-ABVAD,Stayed,"Not Applicable",N/A
1376,6968-MHOMU,Stayed,"Not Applicable",N/A
1377,7305-ZWMAJ,Stayed,"Not Applicable",N/A
1378,7306-YDSOI,Stayed,"Not Applicable",N/A
1379,6968-URWQU,Stayed,"Not Applicable",N/A
1380,7311-MQJCH,Stayed,"Not Applicable",N/A
1381,6969-MVBAI,Stayed,"Not Applicable",N/A
1382,6821-JPCDC,Stayed,"Not Applicable",N/A
1383,7315-WYOAW,Stayed,"Not Applicable",N/A
1384,6818-DJXAA,Stayed,"Not Applicable",N/A
1385,7318-EIVKO,Stayed,"Not Applicable",N/A
1386,7319-VENRZ,Stayed,"Not Applicable",N/A
1387,7319-ZNRTR,Stayed,"Not Applicable",N/A
1388,7321-KKSDU,Stayed,"Not Applicable",N/A
1389,6815-ABQFQ,Stayed,"Not Applicable",N/A
1390,6972-SNKKW,Stayed,"Not Applicable",N/A
1391,7321-ZNSLA,Stayed,"Not Applicable",N/A
1392,7322-OCWHC,Stayed,"Not Applicable",N/A
1393,7325-ENZFI,Stayed,"Not Applicable",N/A
1394,7326-RIGQZ,Stayed,"Not Applicable",N/A
1395,7328-OWMOM,Stayed,"Not Applicable",N/A
1396,7328-ZJAJO,Stayed,"Not Applicable",N/A
1397,6814-ZPWFQ,Stayed,"Not Applicable",N/A
1398,7336-RLLRH,Stayed,"Not Applicable",N/A
1399,7337-CINUD,Stayed,"Not Applicable",N/A
1400,7338-ERIVA,Stayed,"Not Applicable",N/A
1401,7339-POGZN,Stayed,"Not Applicable",N/A
1402,7340-KEFQE,Stayed,"Not Applicable",N/A
1403,6813-GZQCG,Stayed,"Not Applicable",N/A
1404,6974-DAFLI,Stayed,"Not Applicable",N/A
1405,7346-MEDWM,Stayed,"Not Applicable",N/A
1406,7349-ALMUX,Stayed,"Not Applicable",N/A
1407,7351-KYHQH,Stayed,"Not Applicable",N/A
1408,7351-MHQVU,Stayed,"Not Applicable",N/A
1409,7353-YOWFP,Stayed,"Not Applicable",N/A
1410,7354-OIJLX,Stayed,"Not Applicable",N/A
1411,7356-AYNJP,Stayed,"Not Applicable",N/A
1412,7356-IWLFW,Stayed,"Not Applicable",N/A
1413,6810-VCAEX,Stayed,"Not Applicable",N/A
1414,6807-SIWJI,Stayed,"Not Applicable",N/A
1415,7359-WWYJV,Stayed,"Not Applicable",N/A
1416,7361-YPXFS,Stayed,"Not Applicable",N/A
1417,7363-QTBIW,Stayed,"Not Applicable",N/A
1418,6976-BWGLQ,Stayed,"Not Applicable",N/A
1419,7369-TRPFD,Stayed,"Not Applicable",N/A
1420,7375-WMVMT,Stayed,"Not Applicable",N/A
1421,6806-YDEUL,Stayed,"Not Applicable",N/A
1422,6979-TNDEU,Stayed,"Not Applicable",N/A
1423,6797-UCJHZ,Stayed,"Not Applicable",N/A
1424,7382-DFJTU,Stayed,"Not Applicable",N/A
1425,6794-HKIAJ,Stayed,"Not Applicable",N/A
1426,6950-TWMYB,Stayed,"Not Applicable",N/A
1427,7392-YYPYJ,Stayed,"Not Applicable",N/A
1428,6791-YBNAK,Stayed,"Not Applicable",N/A
1429,6980-CDGFC,Stayed,"Not Applicable",N/A
1430,6789-HJBWG,Stayed,"Not Applicable",N/A
1431,7395-XWZOY,Stayed,"Not Applicable",N/A
1432,7396-VJUZB,Stayed,"Not Applicable",N/A
1433,7398-HPYZQ,Stayed,"Not Applicable",N/A
1434,7398-LXGYX,Stayed,"Not Applicable",N/A
1435,6980-IMXXE,Stayed,"Not Applicable",N/A
1436,7399-QHBJS,Stayed,"Not Applicable",N/A
1437,7401-JIXNM,Stayed,"Not Applicable",N/A
1438,7401-RUBNK,Stayed,"Not Applicable",N/A
1439,7402-EYFXX,Stayed,"Not Applicable",N/A
1440,7402-PWYJJ,Stayed,"Not Applicable",N/A
1441,6981-TDRFT,Stayed,"Not Applicable",N/A
1442,7407-SUJIZ,Stayed,"Not Applicable",N/A
1443,7408-OFWXJ,Stayed,"Not Applicable",N/A
1444,7409-JURKQ,Stayed,"Not Applicable",N/A
1445,6786-OBWQR,Stayed,"Not Applicable",N/A
1446,6784-XYJAE,Stayed,"Not Applicable",N/A
1447,7410-OIEDU,Stayed,"Not Applicable",N/A
1448,6778-JFCMK,Stayed,"Not Applicable",N/A
1449,7416-CKTEP,Stayed,"Not Applicable",N/A
1450,7421-ZLUPA,Stayed,"Not Applicable",N/A
1451,7422-WNBTY,Stayed,"Not Applicable",N/A
1452,7426-GSWPO,Stayed,"Not Applicable",N/A
1453,7426-RHZGU,Stayed,"Not Applicable",N/A
1454,7426-WEIJX,Stayed,"Not Applicable",N/A
1455,7427-AUFPY,Stayed,"Not Applicable",N/A
1456,7432-FFVAR,Stayed,"Not Applicable",N/A
1457,6778-EICRF,Stayed,"Not Applicable",N/A
1458,7435-ZNUYY,Stayed,"Not Applicable",N/A
1459,6941-KXRRV,Stayed,"Not Applicable",N/A
1460,6937-GCDGQ,Stayed,"Not Applicable",N/A
1461,7445-WMRBW,Stayed,"Not Applicable",N/A
1462,7446-KQISO,Stayed,"Not Applicable",N/A
1463,7446-SFAOA,Stayed,"Not Applicable",N/A
1464,7446-YPODE,Stayed,"Not Applicable",N/A
1465,7449-HVPIV,Stayed,"Not Applicable",N/A
1466,6773-LQTVT,Stayed,"Not Applicable",N/A
1467,7452-FOLON,Stayed,"Not Applicable",N/A
1468,7459-IMVYU,Stayed,"Not Applicable",N/A
1469,6772-WFQRD,Stayed,"Not Applicable",N/A
1470,7460-ITWWP,Stayed,"Not Applicable",N/A
1471,7463-IFMQU,Stayed,"Not Applicable",N/A
1472,6985-HAYWX,Stayed,"Not Applicable",N/A
1473,7469-LKBCI,Stayed,"Not Applicable",N/A
1474,7470-DYNOE,Stayed,"Not Applicable",N/A
1475,6770-UAYGJ,Stayed,"Not Applicable",N/A
1476,7471-MQPOS,Stayed,"Not Applicable",N/A
1477,7471-WNSUF,Stayed,"Not Applicable",N/A
1478,7472-EQOAV,Stayed,"Not Applicable",N/A
1479,7473-ZBDSN,Stayed,"Not Applicable",N/A
1480,6766-HFKLA,Stayed,"Not Applicable",N/A
1481,6765-MBQNU,Stayed,"Not Applicable",N/A
1482,7480-SPLEF,Stayed,"Not Applicable",N/A
1483,6762-QVYJO,Stayed,"Not Applicable",N/A
1484,7483-IQWIB,Stayed,"Not Applicable",N/A
1485,6762-NSODU,Stayed,"Not Applicable",N/A
1486,6754-WKSHP,Stayed,"Not Applicable",N/A
1487,7492-TAFJD,Stayed,"Not Applicable",N/A
1488,7493-GVFIO,Stayed,"Not Applicable",N/A
1489,6754-LZUKA,Stayed,"Not Applicable",N/A
1490,6752-APNJL,Stayed,"Not Applicable",N/A
1491,7501-IWUNG,Stayed,"Not Applicable",N/A
1492,6933-VLYFX,Stayed,"Not Applicable",N/A
1493,7502-BNYGS,Stayed,"Not Applicable",N/A
1494,7503-EPSZW,Stayed,"Not Applicable",N/A
1495,7503-MIOGA,Stayed,"Not Applicable",N/A
1496,6749-UTDVX,Stayed,"Not Applicable",N/A
1497,6746-WAUWT,Stayed,"Not Applicable",N/A
1498,7504-UWHNB,Stayed,"Not Applicable",N/A
1499,7508-DQAKK,Stayed,"Not Applicable",N/A
1500,7508-KBIMB,Stayed,"Not Applicable",N/A
1501,6745-JEFZB,Stayed,"Not Applicable",N/A
1502,7508-SMHXL,Stayed,"Not Applicable",N/A
1503,6743-HHQPF,Stayed,"Not Applicable",N/A
1504,7515-LODFU,Stayed,"Not Applicable",N/A
1505,7516-GMHUV,Stayed,"Not Applicable",N/A
1506,7517-LDMPS,Stayed,"Not Applicable",N/A
1507,6741-QRLUP,Stayed,"Not Applicable",N/A
1508,7519-JTWQH,Stayed,"Not Applicable",N/A
1509,7520-HQWJU,Stayed,"Not Applicable",N/A
1510,7521-AFHAB,Stayed,"Not Applicable",N/A
1511,6986-IXNDM,Stayed,"Not Applicable",N/A
1512,7524-VRLPL,Stayed,"Not Applicable",N/A
1513,6741-EGCBI,Stayed,"Not Applicable",N/A
1514,6933-FHBZC,Stayed,"Not Applicable",N/A
1515,7527-QNRUS,Stayed,"Not Applicable",N/A
1516,7529-ZDFXI,Stayed,"Not Applicable",N/A
1517,6738-ISCBM,Stayed,"Not Applicable",N/A
1518,7531-GQHME,Stayed,"Not Applicable",N/A
1519,6736-DHUQI,Stayed,"Not Applicable",N/A
1520,7537-CBQUZ,Stayed,"Not Applicable",N/A
1521,6988-CJEYV,Stayed,"Not Applicable",N/A
1522,6734-PSBAW,Stayed,"Not Applicable",N/A
1523,6734-JDTTV,Stayed,"Not Applicable",N/A
1524,7542-CYDDM,Stayed,"Not Applicable",N/A
1525,7544-ZVIKX,Stayed,"Not Applicable",N/A
1526,6734-GMPVK,Stayed,"Not Applicable",N/A
1527,6734-FQAJX,Stayed,"Not Applicable",N/A
1528,6733-LRIZX,Stayed,"Not Applicable",N/A
1529,7550-WIQVA,Stayed,"Not Applicable",N/A
1530,6732-VAILE,Stayed,"Not Applicable",N/A
1531,6732-FZUGP,Stayed,"Not Applicable",N/A
1532,7552-KEYGT,Stayed,"Not Applicable",N/A
1533,7554-AKDQF,Stayed,"Not Applicable",N/A
1534,7554-NEWDD,Stayed,"Not Applicable",N/A
1535,7558-IMLMT,Stayed,"Not Applicable",N/A
1536,7560-QJAVJ,Stayed,"Not Applicable",N/A
1537,7560-QRBXH,Stayed,"Not Applicable",N/A
1538,6729-GDNGC,Stayed,"Not Applicable",N/A
1539,7562-UXTPG,Stayed,"Not Applicable",N/A
1540,6729-FZWSY,Stayed,"Not Applicable",N/A
1541,7564-GHCVB,Stayed,"Not Applicable",N/A
1542,7566-DSRLQ,Stayed,"Not Applicable",N/A
1543,7567-ECMCM,Stayed,"Not Applicable",N/A
1544,6728-VOIFY,Stayed,"Not Applicable",N/A
1545,7569-NMZYQ,Stayed,"Not Applicable",N/A
1546,7570-WELNY,Stayed,"Not Applicable",N/A
1547,6728-DKUCO,Stayed,"Not Applicable",N/A
1548,7572-KPVKK,Stayed,"Not Applicable",N/A
1549,7576-ASEJU,Stayed,"Not Applicable",N/A
1550,7576-JMYWV,Stayed,"Not Applicable",N/A
1551,6728-CZFEI,Stayed,"Not Applicable",N/A
1552,6928-ONTRW,Stayed,"Not Applicable",N/A
1553,7579-KKLOE,Stayed,"Not Applicable",N/A
1554,6727-IOTLZ,Stayed,"Not Applicable",N/A
1555,6726-WEXXK,Stayed,"Not Applicable",N/A
1556,7581-EBBOU,Stayed,"Not Applicable",N/A
1557,7586-ZATGZ,Stayed,"Not Applicable",N/A
1558,7587-AOVVU,Stayed,"Not Applicable",N/A
1559,6726-NNFWD,Stayed,"Not Applicable",N/A
1560,6992-TKNYO,Stayed,"Not Applicable",N/A
1561,6725-TPKJO,Stayed,"Not Applicable",N/A
1562,6723-WSNTY,Stayed,"Not Applicable",N/A
1563,7594-LZNWR,Stayed,"Not Applicable",N/A
1564,6723-CEGQI,Stayed,"Not Applicable",N/A
1565,7595-EHCDL,Stayed,"Not Applicable",N/A
1566,6719-OXYBR,Stayed,"Not Applicable",N/A
1567,7596-IIWYC,Stayed,"Not Applicable",N/A
1568,7596-LDUXP,Stayed,"Not Applicable",N/A
1569,7596-ZYWBB,Stayed,"Not Applicable",N/A
1570,6719-FGEDO,Stayed,"Not Applicable",N/A
1571,6718-BDGHG,Stayed,"Not Applicable",N/A
1572,7599-NTMDP,Stayed,"Not Applicable",N/A
1573,7601-DHFWZ,Stayed,"Not Applicable",N/A
1574,7601-GNDYK,Stayed,"Not Applicable",N/A
1575,6925-BAYGL,Stayed,"Not Applicable",N/A
1576,7602-DBTOU,Stayed,"Not Applicable",N/A
1577,7602-MVRMB,Stayed,"Not Applicable",N/A
1578,6713-OKOMC,Stayed,"Not Applicable",N/A
1579,7605-BDWDC,Stayed,"Not Applicable",N/A
1580,7605-SNLQG,Stayed,"Not Applicable",N/A
1581,7606-BPHHN,Stayed,"Not Applicable",N/A
1582,7607-QKKTJ,Stayed,"Not Applicable",N/A
1583,7608-RGIRO,Stayed,"Not Applicable",N/A
1584,7609-NRNCA,Stayed,"Not Applicable",N/A
1585,7609-YBPXG,Stayed,"Not Applicable",N/A
1586,7610-TVOPG,Stayed,"Not Applicable",N/A
1587,7611-YKYTC,Stayed,"Not Applicable",N/A
1588,6710-HSJRD,Stayed,"Not Applicable",N/A
1589,6705-LXORM,Stayed,"Not Applicable",N/A
1590,6705-LNMDD,Stayed,"Not Applicable",N/A
1591,6993-YCOBK,Stayed,"Not Applicable",N/A
1592,6704-UTUKK,Stayed,"Not Applicable",N/A
1593,7619-PLRLP,Stayed,"Not Applicable",N/A
1594,7621-VPNET,Stayed,"Not Applicable",N/A
1595,7622-FWGEW,Stayed,"Not Applicable",N/A
1596,7622-NXQZR,Stayed,"Not Applicable",N/A
1597,7623-HKYRK,Stayed,"Not Applicable",N/A
1598,6701-YVNQG,Stayed,"Not Applicable",N/A
1599,6701-DHKWQ,Stayed,"Not Applicable",N/A
1600,6698-OXETB,Stayed,"Not Applicable",N/A
1601,7629-WFGLW,Stayed,"Not Applicable",N/A
1602,7629-WIXZF,Stayed,"Not Applicable",N/A
1603,6696-YDAYZ,Stayed,"Not Applicable",N/A
1604,7632-YUTXB,Stayed,"Not Applicable",N/A
1605,7633-MVPUY,Stayed,"Not Applicable",N/A
1606,7634-HLQJR,Stayed,"Not Applicable",N/A
1607,7634-WSWDB,Stayed,"Not Applicable",N/A
1608,7636-OWBPG,Stayed,"Not Applicable",N/A
1609,7636-PEPNS,Stayed,"Not Applicable",N/A
1610,6993-YGFJV,Stayed,"Not Applicable",N/A
1611,6695-FRVEC,Stayed,"Not Applicable",N/A
1612,7639-LIAYI,Stayed,"Not Applicable",N/A
1613,7639-OPLNG,Stayed,"Not Applicable",N/A
1614,6695-AMZUF,Stayed,"Not Applicable",N/A
1615,6693-FRIRW,Stayed,"Not Applicable",N/A
1616,7641-TQFHN,Stayed,"Not Applicable",N/A
1617,7643-RCHXS,Stayed,"Not Applicable",N/A
1618,7644-OMVMY,Stayed,"Not Applicable",N/A
1619,7647-GYYKX,Stayed,"Not Applicable",N/A
1620,7649-PHJVR,Stayed,"Not Applicable",N/A
1621,6693-DJWTY,Stayed,"Not Applicable",N/A
1622,7654-YWJUF,Stayed,"Not Applicable",N/A
1623,6692-YQHXC,Stayed,"Not Applicable",N/A
1624,7658-UYUQS,Stayed,"Not Applicable",N/A
1625,6691-CCIHA,Stayed,"Not Applicable",N/A
1626,7661-CPURM,Stayed,"Not Applicable",N/A
1627,7663-CUXZB,Stayed,"Not Applicable",N/A
1628,6689-VRRTK,Stayed,"Not Applicable",N/A
1629,7663-YJHSN,Stayed,"Not Applicable",N/A
1630,7663-ZTEGJ,Stayed,"Not Applicable",N/A
1631,7665-NKLAV,Stayed,"Not Applicable",N/A
1632,6685-XSHHU,Stayed,"Not Applicable",N/A
1633,7665-VIGUD,Stayed,"Not Applicable",N/A
1634,6685-GBWJZ,Stayed,"Not Applicable",N/A
1635,7668-XCFYV,Stayed,"Not Applicable",N/A
1636,7669-LCRSD,Stayed,"Not Applicable",N/A
1637,7670-ZBPOQ,Stayed,"Not Applicable",N/A
1638,7672-VFMXZ,Stayed,"Not Applicable",N/A
1639,7673-BQGKU,Stayed,"Not Applicable",N/A
1640,7673-LPRNY,Stayed,"Not Applicable",N/A
1641,7674-YTAFD,Stayed,"Not Applicable",N/A
1642,6682-VCIXC,Stayed,"Not Applicable",N/A
1643,7677-SJJJK,Stayed,"Not Applicable",N/A
1644,7682-AZNDK,Stayed,"Not Applicable",N/A
1645,6681-ZSEXG,Stayed,"Not Applicable",N/A
1646,7684-XSZIY,Stayed,"Not Applicable",N/A
1647,7688-AWMDX,Stayed,"Not Applicable",N/A
1648,7690-KPNCU,Stayed,"Not Applicable",N/A
1649,7691-KGKGP,Stayed,"Not Applicable",N/A
1650,7691-XVTZH,Stayed,"Not Applicable",N/A
1651,6674-KVJHG,Stayed,"Not Applicable",N/A
1652,7693-QPEFS,Stayed,"Not Applicable",N/A
1653,6671-NGWON,Stayed,"Not Applicable",N/A
1654,7695-PKLCZ,Stayed,"Not Applicable",N/A
1655,7696-AMHOD,Stayed,"Not Applicable",N/A
1656,7696-CFTAT,Stayed,"Not Applicable",N/A
1657,6994-FGRHH,Stayed,"Not Applicable",N/A
1658,6670-MFRPK,Stayed,"Not Applicable",N/A
1659,7706-DZNKK,Stayed,"Not Applicable",N/A
1660,7706-YLMQA,Stayed,"Not Applicable",N/A
1661,7707-PYBBH,Stayed,"Not Applicable",N/A
1662,7710-JSYOA,Stayed,"Not Applicable",N/A
1663,7711-GQBZC,Stayed,"Not Applicable",N/A
1664,7711-YIJWC,Stayed,"Not Applicable",N/A
1665,7714-YXSMB,Stayed,"Not Applicable",N/A
1666,6668-CNMFP,Stayed,"Not Applicable",N/A
1667,7717-BICXI,Stayed,"Not Applicable",N/A
1668,7718-RXDGG,Stayed,"Not Applicable",N/A
1669,7718-UPSKJ,Stayed,"Not Applicable",N/A
1670,6994-KERXL,Stayed,"Not Applicable",N/A
1671,6663-JOCQO,Stayed,"Not Applicable",N/A
1672,7722-CVFXN,Stayed,"Not Applicable",N/A
1673,7722-VJRQD,Stayed,"Not Applicable",N/A
1674,7727-SHVZV,Stayed,"Not Applicable",N/A
1675,6994-ORCWG,Stayed,"Not Applicable",N/A
1676,7729-XBTWX,Stayed,"Not Applicable",N/A
1677,7730-CLDSV,Stayed,"Not Applicable",N/A
1678,6661-EIPZC,Stayed,"Not Applicable",N/A
1679,7733-UDMTP,Stayed,"Not Applicable",N/A
1680,6656-GULJQ,Stayed,"Not Applicable",N/A
1681,6655-LHBYW,Stayed,"Not Applicable",N/A
1682,7740-BTPUX,Stayed,"Not Applicable",N/A
1683,7740-KKCXF,Stayed,"Not Applicable",N/A
1684,7742-MYPGI,Stayed,"Not Applicable",N/A
1685,6652-YFFJO,Stayed,"Not Applicable",N/A
1686,7746-AWNQW,Stayed,"Not Applicable",N/A
1687,7746-QYVCO,Stayed,"Not Applicable",N/A
1688,7748-UMTRK,Stayed,"Not Applicable",N/A
1689,7750-EYXWZ,Stayed,"Not Applicable",N/A
1690,6651-RLGGM,Stayed,"Not Applicable",N/A
1691,7753-USQYQ,Stayed,"Not Applicable",N/A
1692,6924-TDGMT,Stayed,"Not Applicable",N/A
1693,7758-UJWYS,Stayed,"Not Applicable",N/A
1694,6650-BWFRT,Stayed,"Not Applicable",N/A
1695,6648-INWPS,Stayed,"Not Applicable",N/A
1696,7762-ONLJY,Stayed,"Not Applicable",N/A
1697,6647-ZEDXT,Stayed,"Not Applicable",N/A
1698,6997-UVGOX,Stayed,"Not Applicable",N/A
1699,7765-LWVVH,Stayed,"Not Applicable",N/A
1700,7766-CLTIC,Stayed,"Not Applicable",N/A
1701,6646-JPPHA,Stayed,"Not Applicable",N/A
1702,7771-CFQRQ,Stayed,"Not Applicable",N/A
1703,7771-ZONAT,Stayed,"Not Applicable",N/A
1704,6637-KYRCV,Stayed,"Not Applicable",N/A
1705,7776-QGYJC,Stayed,"Not Applicable",N/A
1706,6635-CPNUN,Stayed,"Not Applicable",N/A
1707,7777-UNYHB,Stayed,"Not Applicable",N/A
1708,6633-SYEUS,Stayed,"Not Applicable",N/A
1709,7779-ORAEL,Stayed,"Not Applicable",N/A
1710,6631-HMANX,Stayed,"Not Applicable",N/A
1711,7781-EWARA,Stayed,"Not Applicable",N/A
1712,7781-HVGMK,Stayed,"Not Applicable",N/A
1713,6630-UJZMY,Stayed,"Not Applicable",N/A
1714,6999-CHVCF,Stayed,"Not Applicable",N/A
1715,6627-CFOSN,Stayed,"Not Applicable",N/A
1716,7787-BNTZM,Stayed,"Not Applicable",N/A
1717,7789-CRUVC,Stayed,"Not Applicable",N/A
1718,7789-HKSBS,Stayed,"Not Applicable",N/A
1719,6923-AQONU,Stayed,"Not Applicable",N/A
1720,7795-CFOCW,Stayed,"Not Applicable",N/A
1721,7797-EJMDP,Stayed,"Not Applicable",N/A
1722,7798-JVXYM,Stayed,"Not Applicable",N/A
1723,7799-DSEWS,Stayed,"Not Applicable",N/A
1724,7799-LGRDP,Stayed,"Not Applicable",N/A
1725,7801-CEDNV,Stayed,"Not Applicable",N/A
1726,7801-KICAO,Stayed,"Not Applicable",N/A
1727,6625-UTXEW,Stayed,"Not Applicable",N/A
1728,7803-XOCCZ,Stayed,"Not Applicable",N/A
1729,6922-NCEDI,Stayed,"Not Applicable",N/A
1730,7811-JIVPF,Stayed,"Not Applicable",N/A
1731,6625-IUTTT,Stayed,"Not Applicable",N/A
1732,7813-TKCVO,Stayed,"Not Applicable",N/A
1733,7813-ZGGAW,Stayed,"Not Applicable",N/A
1734,7005-CYUIL,Stayed,"Not Applicable",N/A
1735,7815-PDTHL,Stayed,"Not Applicable",N/A
1736,7816-VGHTO,Stayed,"Not Applicable",N/A
1737,6625-FLENO,Stayed,"Not Applicable",N/A
1738,7817-OMJNA,Stayed,"Not Applicable",N/A
1739,7820-ZYGNY,Stayed,"Not Applicable",N/A
1740,7821-DPRQE,Stayed,"Not Applicable",N/A
1741,7008-LZVOZ,Stayed,"Not Applicable",N/A
1742,7824-PANSQ,Stayed,"Not Applicable",N/A
1743,6624-JDRDS,Stayed,"Not Applicable",N/A
1744,6621-YOBKI,Stayed,"Not Applicable",N/A
1745,7826-VVKWT,Stayed,"Not Applicable",N/A
1746,6621-NRZAK,Stayed,"Not Applicable",N/A
1747,7833-PKIHD,Stayed,"Not Applicable",N/A
1748,7838-LAZFO,Stayed,"Not Applicable",N/A
1749,7839-NUIAA,Stayed,"Not Applicable",N/A
1750,6620-JDYNW,Stayed,"Not Applicable",N/A
1751,7841-FCRQD,Stayed,"Not Applicable",N/A
1752,6620-HVDUJ,Stayed,"Not Applicable",N/A
1753,6619-RPLQZ,Stayed,"Not Applicable",N/A
1754,7850-THJMU,Stayed,"Not Applicable",N/A
1755,7850-VWJUU,Stayed,"Not Applicable",N/A
1756,6617-WLBQC,Stayed,"Not Applicable",N/A
1757,6616-AALSR,Stayed,"Not Applicable",N/A
1758,7852-LECYP,Stayed,"Not Applicable",N/A
1759,6614-YWYSC,Stayed,"Not Applicable",N/A
1760,7853-OETYL,Stayed,"Not Applicable",N/A
1761,7009-LGECI,Stayed,"Not Applicable",N/A
1762,6614-YOLAC,Stayed,"Not Applicable",N/A
1763,6614-VBEGU,Stayed,"Not Applicable",N/A
1764,6614-FHDBO,Stayed,"Not Applicable",N/A
1765,7855-DIWPO,Stayed,"Not Applicable",N/A
1766,7856-GANIL,Stayed,"Not Applicable",N/A
1767,7858-GTZSP,Stayed,"Not Applicable",N/A
1768,7860-KSUGX,Stayed,"Not Applicable",N/A
1769,7860-UXCRM,Stayed,"Not Applicable",N/A
1770,6609-MXJHJ,Stayed,"Not Applicable",N/A
1771,7868-BGSZA,Stayed,"Not Applicable",N/A
1772,7868-TMWMZ,Stayed,"Not Applicable",N/A
1773,7869-ZYDST,Stayed,"Not Applicable",N/A
1774,7872-BAAZR,Stayed,"Not Applicable",N/A
1775,7872-RDDLZ,Stayed,"Not Applicable",N/A
1776,7873-CVMAW,Stayed,"Not Applicable",N/A
1777,7874-ECPQJ,Stayed,"Not Applicable",N/A
1778,7876-AEHIG,Stayed,"Not Applicable",N/A
1779,7876-BEUTG,Stayed,"Not Applicable",N/A
1780,7876-DNYAP,Stayed,"Not Applicable",N/A
1781,7878-JGDKK,Stayed,"Not Applicable",N/A
1782,7009-PCARS,Stayed,"Not Applicable",N/A
1783,7879-CGSFV,Stayed,"Not Applicable",N/A
1784,7880-XSOJX,Stayed,"Not Applicable",N/A
1785,6603-YRDCJ,Stayed,"Not Applicable",N/A
1786,6603-QWSPR,Stayed,"Not Applicable",N/A
1787,7883-ROJOC,Stayed,"Not Applicable",N/A
1788,6599-SFQVE,Stayed,"Not Applicable",N/A
1789,6599-GZWCM,Stayed,"Not Applicable",N/A
1790,7892-QVYKW,Stayed,"Not Applicable",N/A
1791,6598-KELSS,Stayed,"Not Applicable",N/A
1792,7895-VONWT,Stayed,"Not Applicable",N/A
1793,7898-PDWQE,Stayed,"Not Applicable",N/A
1794,7901-HXJVA,Stayed,"Not Applicable",N/A
1795,7901-IIDQV,Stayed,"Not Applicable",N/A
1796,7901-TBKJX,Stayed,"Not Applicable",N/A
1797,6591-QGOYB,Stayed,"Not Applicable",N/A
1798,7905-NJMXS,Stayed,"Not Applicable",N/A
1799,7905-TVXTA,Stayed,"Not Applicable",N/A
1800,6586-PSJOX,Stayed,"Not Applicable",N/A
1801,7909-FIOIY,Stayed,"Not Applicable",N/A
1802,6586-MYGKD,Stayed,"Not Applicable",N/A
1803,7916-VCCPB,Stayed,"Not Applicable",N/A
1804,7919-ZODZZ,Stayed,"Not Applicable",N/A
1805,7921-BEPCI,Stayed,"Not Applicable",N/A
1806,7921-LMDFQ,Stayed,"Not Applicable",N/A
1807,7923-IYJWY,Stayed,"Not Applicable",N/A
1808,7924-GJZFI,Stayed,"Not Applicable",N/A
1809,7925-PNRGI,Stayed,"Not Applicable",N/A
1810,7010-BRBUU,Stayed,"Not Applicable",N/A
1811,6585-WCEWR,Stayed,"Not Applicable",N/A
1812,7928-VJYAB,Stayed,"Not Applicable",N/A
1813,7929-DMBCV,Stayed,"Not Applicable",N/A
1814,7929-SKFGK,Stayed,"Not Applicable",N/A
1815,6584-VQMYT,Stayed,"Not Applicable",N/A
1816,6583-SZVGP,Stayed,"Not Applicable",N/A
1817,6583-KQJLK,Stayed,"Not Applicable",N/A
1818,7940-UQQUG,Stayed,"Not Applicable",N/A
1819,7941-RCJOW,Stayed,"Not Applicable",N/A
1820,6582-PLFUU,Stayed,"Not Applicable",N/A
1821,7945-HLKEA,Stayed,"Not Applicable",N/A
1822,7945-PRBVF,Stayed,"Not Applicable",N/A
