customer_id,"tenure (months)",offer,phone_service,multiple_lines,internet_service,internet_type
6942-LBFDP,2,None,Yes,No,No,None
6946-LMSQS,25,"Offer C",Yes,Yes,Yes,"Fiber Optic"
6956-SMUCM,3,None,Yes,No,Yes,"Fiber Optic"
6959-GQEGV,45,None,Yes,No,Yes,DSL
6959-UWKHF,1,"Offer E",Yes,No,Yes,Cable
6963-EZQEE,70,None,Yes,Yes,Yes,DSL
6968-GMKPR,55,"Offer B",Yes,No,Yes,"Fiber Optic"
6968-URWQU,43,None,Yes,No,Yes,DSL
6974-DAFLI,55,"Offer B",Yes,No,No,None
6979-ZNSFF,8,"Offer E",Yes,Yes,Yes,"Fiber Optic"
6980-CDGFC,67,"Offer A",Yes,No,No,None
6980-IMXXE,69,None,Yes,No,No,None
6982-UQZLY,1,"Offer E",Yes,No,No,None
6985-HAYWX,26,None,Yes,Yes,Yes,"Fiber Optic"
6986-IJDHX,39,"Offer C",Yes,No,Yes,"Fiber Optic"
6987-XQSJT,54,None,Yes,Yes,Yes,"Fiber Optic"
6992-TKNYO,38,"Offer C",Yes,Yes,Yes,DSL
6994-FGRHH,70,None,Yes,No,Yes,"Fiber Optic"
6994-KERXL,4,None,Yes,No,Yes,DSL
6997-UVGOX,71,"Offer A",Yes,No,Yes,DSL
6999-CHVCF,68,None,Yes,Yes,Yes,"Fiber Optic"
7000-WCEVQ,20,None,Yes,Yes,Yes,DSL
7005-CCBKV,6,None,Yes,No,Yes,"Fiber Optic"
7008-LZVOZ,66,None,Yes,Yes,No,None
7010-BRBUU,72,None,Yes,Yes,No,None
7010-ZMVBF,18,None,Yes,No,No,None
7013-PSXHK,40,None,Yes,Yes,Yes,DSL
7016-BPGEU,29,None,No,No,Yes,Cable
7016-NVRIC,29,None,Yes,No,Yes,"Fiber Optic"
7017-VFULY,2,None,Yes,No,No,None
7020-OZKXZ,9,None,Yes,No,Yes,"Fiber Optic"
7021-XSNYE,7,None,No,No,Yes,DSL
7025-WCBNE,47,None,Yes,Yes,Yes,DSL
7028-DVOIQ,35,None,Yes,Yes,Yes,"Fiber Optic"
7030-FZTFM,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7030-NJVDP,24,None,Yes,No,Yes,"Fiber Optic"
7032-LMBHI,37,None,Yes,Yes,Yes,Cable
7036-TYDEC,69,None,Yes,Yes,Yes,"Fiber Optic"
7036-ZZKBD,31,"Offer C",Yes,No,Yes,Cable
7037-MTYVW,38,"Offer C",Yes,Yes,Yes,DSL
7041-TXQJH,37,"Offer C",No,No,Yes,Cable
7044-YAACC,4,None,Yes,No,Yes,"Fiber Optic"
7047-FWEYA,46,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7054-DMVAS,54,None,Yes,No,Yes,DSL
7054-LGEQW,1,"Offer E",Yes,No,Yes,DSL
7055-JCGNI,70,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7055-VKGDA,54,"Offer B",Yes,No,Yes,"Fiber Optic"
7056-IMHCC,53,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7061-OVMIM,30,None,Yes,No,No,None
7064-FRRSW,48,None,Yes,Yes,Yes,"Fiber Optic"
7065-YUNRY,1,None,Yes,No,Yes,Cable
7072-MBHEV,11,None,Yes,Yes,Yes,"Fiber Optic"
7075-BNDVQ,4,None,No,No,Yes,DSL
7079-QRCBC,24,None,Yes,Yes,Yes,"Fiber Optic"
7080-TNUWP,70,None,Yes,Yes,Yes,"Fiber Optic"
7083-MIOPC,72,None,Yes,No,No,None
7083-YNSKY,15,"Offer D",Yes,Yes,No,None
7089-IVVAZ,8,"Offer E",Yes,Yes,Yes,"Fiber Optic"
7089-RKVSZ,8,None,Yes,Yes,No,None
7089-XXAYG,25,None,No,No,Yes,Cable
7096-UCLNH,1,None,Yes,No,No,None
7105-BENQF,15,None,Yes,No,Yes,DSL
7105-MXJLL,26,None,Yes,No,Yes,Cable
7108-DGVUU,21,None,Yes,Yes,Yes,DSL
7109-MFBYV,26,"Offer C",Yes,No,Yes,Cable
7110-BDTWG,71,None,No,No,Yes,Cable
7114-AEOZE,60,"Offer B",Yes,No,No,None
7120-RFMVS,1,None,Yes,Yes,Yes,"Fiber Optic"
7124-UGSUR,61,None,Yes,Yes,Yes,"Fiber Optic"
7128-GGCNO,46,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7129-CAKJW,17,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7131-ZQZNK,60,"Offer B",No,No,Yes,DSL
7133-VBDCG,25,"Offer C",Yes,No,Yes,"Fiber Optic"
7134-MJPDY,66,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7136-IHZJA,40,None,Yes,No,Yes,DSL
7136-RVDTZ,70,None,No,No,Yes,DSL
7138-GIRSH,50,None,Yes,Yes,Yes,DSL
7142-HVGBG,43,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7147-AYBAA,37,None,Yes,No,Yes,"Fiber Optic"
7148-XZPHA,55,None,Yes,No,Yes,"Fiber Optic"
7153-OANIO,1,"Offer E",Yes,No,Yes,"Fiber Optic"
7157-SMCFK,61,"Offer B",Yes,No,No,None
7161-DFHUF,71,None,Yes,Yes,No,None
7162-WPHPM,58,None,Yes,Yes,Yes,DSL
7167-PCEYD,67,None,Yes,No,No,None
7168-HDQHG,36,"Offer C",Yes,No,No,None
7169-YWAMK,72,None,Yes,No,Yes,DSL
7173-TETGO,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7176-WIONM,12,"Offer D",No,No,Yes,Cable
7176-WRTNX,70,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7180-PISOG,1,None,Yes,Yes,Yes,"Fiber Optic"
7181-OQCUT,21,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7184-LRUUR,22,None,Yes,No,Yes,DSL
7190-XHTWJ,38,None,Yes,No,No,None
7196-LIWRH,6,"Offer E",Yes,No,No,None
7198-GLXTC,2,None,Yes,No,Yes,"Fiber Optic"
7205-BAIAD,40,None,Yes,No,No,None
7206-PQBBZ,11,"Offer D",Yes,No,Yes,"Fiber Optic"
7208-PSIHR,70,None,Yes,Yes,Yes,"Fiber Optic"
7209-JCUDS,10,"Offer D",Yes,No,Yes,"Fiber Optic"
7217-JYHOQ,24,None,Yes,No,Yes,Cable
7219-TLZHO,4,None,Yes,No,No,None
7225-IILWY,68,None,Yes,Yes,No,None
7228-PAQPD,14,"Offer D",Yes,No,Yes,Cable
7234-KMNRQ,4,None,Yes,No,No,None
7235-NXZCP,2,"Offer E",Yes,Yes,Yes,"Fiber Optic"
7239-HZZCX,1,None,Yes,No,No,None
7240-FQLHE,18,None,Yes,Yes,Yes,"Fiber Optic"
7241-AJHFS,32,None,Yes,Yes,Yes,"Fiber Optic"
7243-LCGGZ,1,None,Yes,No,No,None
7244-QWYHG,50,"Offer B",No,No,Yes,DSL
7245-JMTTQ,51,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7245-NIIWQ,3,"Offer E",Yes,No,Yes,"Fiber Optic"
7248-VZQLC,47,None,Yes,Yes,Yes,"Fiber Optic"
7253-UVNDW,46,None,Yes,No,Yes,DSL
7255-SSFBC,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7266-GSSJX,11,None,Yes,No,No,None
7267-FRMJW,25,"Offer C",Yes,No,No,None
7269-JISCY,55,None,Yes,No,Yes,DSL
7271-AJDTL,55,None,Yes,Yes,Yes,"Fiber Optic"
7273-TEFQD,3,"Offer E",No,No,Yes,DSL
7277-OZCGZ,22,None,Yes,No,Yes,"Fiber Optic"
7279-BUYWN,41,None,Yes,Yes,Yes,"Fiber Optic"
7279-NMVJC,17,None,Yes,No,No,None
7284-BUYEC,5,"Offer E",No,No,Yes,Cable
7284-ZZLOH,45,None,Yes,No,Yes,DSL
7285-KLOTR,12,None,Yes,Yes,Yes,Cable
7291-CDTMJ,1,"Offer E",Yes,No,No,None
7297-DVYGA,51,"Offer B",Yes,No,No,None
7298-IZWLY,1,None,Yes,No,No,None
7302-ZHMHP,1,None,Yes,No,No,None
7305-ZWMAJ,30,None,Yes,No,No,None
7311-MQJCH,5,None,Yes,No,No,None
7312-XSBAT,1,"Offer E",Yes,No,Yes,DSL
7317-GGVPB,71,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7318-EIVKO,8,"Offer E",Yes,Yes,Yes,DSL
7319-VENRZ,7,"Offer E",Yes,No,Yes,Cable
7321-KKSDU,32,None,Yes,No,No,None
7325-ENZFI,39,None,No,No,Yes,DSL
7330-WZLNC,5,"Offer E",Yes,Yes,Yes,"Fiber Optic"
7338-ERIVA,39,"Offer C",No,No,Yes,DSL
7339-POGZN,4,None,Yes,Yes,Yes,DSL
7340-KEFQE,51,"Offer B",No,No,Yes,Cable
7343-EOBEU,3,"Offer E",Yes,Yes,No,None
7346-MEDWM,59,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7349-ALMUX,37,None,Yes,No,Yes,Cable
7351-KYHQH,7,None,Yes,No,Yes,Cable
7351-MHQVU,6,"Offer E",No,No,Yes,Cable
7354-OIJLX,9,"Offer E",Yes,Yes,Yes,"Fiber Optic"
7356-AYNJP,4,"Offer E",Yes,Yes,No,None
7356-IWLFW,46,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7359-SSBJK,64,"Offer B",Yes,No,Yes,DSL
7363-QTBIW,9,None,Yes,No,Yes,"Fiber Optic"
7375-WMVMT,71,None,Yes,No,Yes,"Fiber Optic"
7377-DMMRI,2,"Offer E",Yes,No,Yes,DSL
7379-POKDZ,3,None,Yes,No,Yes,"Fiber Optic"
7394-FKDNK,9,"Offer E",Yes,No,Yes,"Fiber Optic"
7394-LWLYN,2,None,Yes,No,Yes,"Fiber Optic"
7398-HPYZQ,71,"Offer A",Yes,Yes,Yes,Cable
7398-LXGYX,44,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7401-RUBNK,18,"Offer D",Yes,No,Yes,"Fiber Optic"
7402-EYFXX,26,"Offer C",Yes,Yes,Yes,"Fiber Optic"
7402-PWYJJ,53,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7409-JURKQ,53,None,Yes,Yes,Yes,"Fiber Optic"
7409-KIUTL,1,None,Yes,No,Yes,"Fiber Optic"
7410-KTVFV,18,None,Yes,No,Yes,DSL
7410-OIEDU,10,None,Yes,No,Yes,"Fiber Optic"
7410-YTJIK,7,None,Yes,Yes,Yes,"Fiber Optic"
7421-ZLUPA,8,None,No,No,Yes,DSL
7427-AUFPY,54,None,Yes,No,No,None
7435-ZNUYY,6,"Offer E",Yes,No,No,None
7439-DKZTW,1,None,Yes,No,Yes,"Fiber Optic"
7442-YGZFK,1,None,Yes,Yes,Yes,DSL
7445-WMRBW,48,"Offer B",Yes,Yes,Yes,DSL
7446-KQISO,45,None,Yes,Yes,Yes,"Fiber Optic"
7446-YPODE,11,None,Yes,Yes,Yes,DSL
7471-MQPOS,71,None,Yes,Yes,Yes,DSL
7472-EQOAV,71,"Offer A",Yes,No,Yes,"Fiber Optic"
7473-ZBDSN,14,"Offer D",Yes,No,No,None
7479-NITWS,7,None,Yes,Yes,Yes,"Fiber Optic"
7480-QNVZJ,50,None,Yes,Yes,Yes,"Fiber Optic"
7483-IQWIB,37,"Offer C",Yes,Yes,Yes,"Fiber Optic"
7486-KSRVI,43,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7488-MXJIV,4,"Offer E",Yes,Yes,Yes,"Fiber Optic"
7492-TAFJD,7,None,No,No,Yes,Cable
7493-TPUWZ,1,None,Yes,Yes,Yes,"Fiber Optic"
7501-IWUNG,61,"Offer B",Yes,No,Yes,DSL
7501-VTYLJ,2,None,Yes,No,Yes,DSL
7502-BNYGS,46,"Offer B",Yes,No,Yes,DSL
7503-EPSZW,64,"Offer B",Yes,Yes,No,None
7503-MIOGA,72,"Offer A",Yes,Yes,Yes,Cable
7503-ZGUZJ,1,None,Yes,Yes,Yes,"Fiber Optic"
7504-UWHNB,25,"Offer C",Yes,No,Yes,"Fiber Optic"
7508-KBIMB,24,None,Yes,No,Yes,Cable
7508-MYBOG,14,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7511-YMXVQ,9,None,No,No,Yes,Cable
7515-LODFU,69,None,Yes,No,No,None
7519-JTWQH,69,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7521-AFHAB,5,"Offer E",Yes,No,Yes,Cable
7521-YXVZY,3,"Offer E",Yes,No,No,None
7526-BEZQB,12,"Offer D",Yes,Yes,Yes,Cable
7527-QNRUS,17,"Offer D",Yes,Yes,No,None
7531-GQHME,12,"Offer D",Yes,No,No,None
7534-BFESC,24,"Offer C",Yes,Yes,Yes,"Fiber Optic"
7537-CBQUZ,63,None,Yes,Yes,Yes,"Fiber Optic"
7538-GWHML,2,"Offer E",Yes,No,Yes,"Fiber Optic"
7551-JOHTI,1,None,Yes,No,No,None
7552-KEYGT,27,"Offer C",Yes,No,No,None
7554-AKDQF,6,"Offer E",Yes,No,Yes,DSL
7554-NEWDD,10,None,Yes,Yes,No,None
7558-IMLMT,67,None,Yes,No,No,None
7560-QJAVJ,70,None,Yes,No,Yes,DSL
7564-GHCVB,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7566-DSRLQ,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7567-ECMCM,24,None,Yes,No,Yes,"Fiber Optic"
7568-PODML,1,None,No,No,Yes,DSL
7572-KPVKK,62,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7576-ASEJU,41,"Offer B",Yes,No,Yes,DSL
7576-JMYWV,46,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7579-KKLOE,71,"Offer A",Yes,Yes,Yes,DSL
7581-EBBOU,60,None,Yes,No,Yes,DSL
7586-ZATGZ,40,None,Yes,Yes,Yes,"Fiber Optic"
7587-AOVVU,27,None,Yes,Yes,Yes,"Fiber Optic"
7593-JNWRU,6,"Offer E",Yes,No,Yes,DSL
7595-EHCDL,32,None,No,No,Yes,DSL
7596-IIWYC,27,None,Yes,No,No,None
7596-LDUXP,12,"Offer D",Yes,No,Yes,"Fiber Optic"
7599-FKVXZ,42,None,Yes,Yes,Yes,"Fiber Optic"
7601-DHFWZ,48,"Offer B",Yes,Yes,No,None
7601-GNDYK,35,"Offer C",Yes,No,No,None
7601-WFVZV,1,"Offer E",Yes,No,No,None
7602-DBTOU,71,None,Yes,No,No,None
7605-SNLQG,45,"Offer B",Yes,No,Yes,DSL
7607-QKKTJ,45,None,Yes,Yes,Yes,"Fiber Optic"
7608-RGIRO,62,"Offer B",Yes,Yes,No,None
7611-YKYTC,22,"Offer D",Yes,No,Yes,"Fiber Optic"
7615-ESMYF,2,None,No,No,Yes,Cable
7619-ODSGN,24,"Offer C",Yes,Yes,Yes,DSL
7619-PLRLP,53,"Offer B",Yes,Yes,Yes,Cable
7621-VPNET,42,None,Yes,Yes,Yes,"Fiber Optic"
7622-FWGEW,56,None,Yes,No,Yes,DSL
7622-NXQZR,28,"Offer C",No,No,Yes,DSL
7623-HKYRK,6,None,Yes,No,No,None
7623-TRNQN,1,None,Yes,No,Yes,DSL
7629-WFGLW,56,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7629-WIXZF,7,None,Yes,No,Yes,DSL
7632-MNYOY,66,None,Yes,Yes,Yes,"Fiber Optic"
7633-MVPUY,57,"Offer B",Yes,No,Yes,Cable
7634-WSWDB,8,None,No,No,Yes,DSL
7636-OWBPG,12,None,No,No,Yes,DSL
7636-XUHWW,2,"Offer E",Yes,No,No,None
7639-LIAYI,52,"Offer B",Yes,Yes,Yes,Cable
7639-SUPCW,22,None,Yes,No,Yes,DSL
7643-RCHXS,63,"Offer B",Yes,No,No,None
7647-GYYKX,54,None,Yes,No,No,None
7649-PHJVR,11,"Offer D",Yes,No,No,None
7654-YWJUF,43,None,Yes,No,Yes,"Fiber Optic"
7657-DYEPJ,38,"Offer C",Yes,No,Yes,Cable
7658-UYUQS,21,None,Yes,No,Yes,"Fiber Optic"
7660-HDPJV,1,None,Yes,No,Yes,"Fiber Optic"
7663-CUXZB,59,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7663-YJHSN,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7663-ZTEGJ,29,None,Yes,Yes,Yes,"Fiber Optic"
7669-LCRSD,12,"Offer D",Yes,No,Yes,Cable
7672-VFMXZ,57,None,Yes,No,Yes,Cable
7677-SJJJK,8,"Offer E",Yes,No,No,None
7688-AWMDX,71,None,Yes,No,Yes,DSL
7690-KPNCU,64,"Offer B",Yes,No,Yes,DSL
7691-XVTZH,68,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7694-VLBWQ,67,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7695-PKLCZ,68,None,Yes,No,No,None
7696-AMHOD,49,None,Yes,No,Yes,DSL
7703-ZEKEF,23,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7706-DZNKK,11,"Offer D",Yes,No,No,None
7710-JSYOA,69,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7711-GQBZC,71,None,Yes,Yes,No,None
7711-YIJWC,61,"Offer B",Yes,No,Yes,Cable
7716-YTYHG,48,"Offer B",Yes,Yes,Yes,"Fiber Optic"
7717-BICXI,60,"Offer B",Yes,No,No,None
7718-RXDGG,15,"Offer D",Yes,No,Yes,"Fiber Optic"
7718-UPSKJ,69,"Offer A",Yes,No,Yes,"Fiber Optic"
7721-JXEAW,59,"Offer B",No,No,Yes,DSL
7729-XBTWX,66,None,Yes,No,No,None
7730-CLDSV,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7730-IUTDZ,43,None,Yes,No,Yes,"Fiber Optic"
7733-UDMTP,57,"Offer B",No,No,Yes,DSL
7734-DBOAI,1,None,No,No,Yes,DSL
7739-LAXOG,32,None,Yes,Yes,Yes,"Fiber Optic"
7742-MYPGI,6,None,Yes,No,Yes,DSL
7746-QYVCO,16,"Offer D",Yes,No,Yes,Cable
7752-XUSCI,60,None,Yes,Yes,Yes,"Fiber Optic"
7753-USQYQ,55,"Offer B",Yes,No,Yes,Cable
7754-IXRMC,1,None,Yes,No,Yes,DSL
7762-ONLJY,6,None,Yes,No,No,None
7762-URZQH,66,None,Yes,Yes,Yes,"Fiber Optic"
7765-LWVVH,72,None,Yes,Yes,Yes,"Fiber Optic"
7767-UXAGJ,1,None,Yes,Yes,Yes,Cable
7771-CFQRQ,47,None,Yes,No,Yes,DSL
7771-ZONAT,22,None,No,No,Yes,DSL
7776-QGYJC,39,"Offer C",Yes,No,Yes,"Fiber Optic"
7776-QWNFX,30,None,Yes,No,Yes,DSL
7779-LGOVN,10,None,Yes,Yes,Yes,Cable
7779-ORAEL,45,None,Yes,Yes,Yes,DSL
7781-HVGMK,72,"Offer A",No,No,Yes,DSL
7783-YKGDV,12,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7785-RDVIG,3,None,Yes,No,No,None
7789-CRUVC,61,None,Yes,Yes,Yes,"Fiber Optic"
7789-HKSBS,42,None,Yes,Yes,Yes,"Fiber Optic"
7794-JASDG,1,"Offer E",Yes,No,Yes,DSL
7795-CFOCW,45,None,No,No,Yes,DSL
7797-EJMDP,8,"Offer E",Yes,No,Yes,DSL
7799-LGRDP,43,None,Yes,Yes,No,None
7801-CEDNV,27,None,Yes,No,Yes,DSL
7801-KICAO,18,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7803-XOCCZ,52,"Offer B",Yes,No,Yes,"Fiber Optic"
7811-JIVPF,23,None,Yes,No,Yes,Cable
7813-ZGGAW,31,"Offer C",Yes,Yes,Yes,"Fiber Optic"
7814-LEEVE,1,None,Yes,No,No,None
7815-PDTHL,35,None,Yes,No,No,None
7817-BOQPW,2,None,Yes,Yes,Yes,"Fiber Optic"
7823-JSOAG,3,None,Yes,Yes,Yes,"Fiber Optic"
7831-QGOXH,18,None,Yes,Yes,Yes,"Fiber Optic"
7838-LAZFO,45,"Offer B",Yes,No,Yes,Cable
7841-TZDMQ,2,None,Yes,No,Yes,DSL
7850-THJMU,26,None,Yes,No,No,None
7852-LECYP,13,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7853-OETYL,4,"Offer E",No,No,Yes,DSL
7854-EDSSA,22,"Offer D",Yes,Yes,Yes,Cable
7854-EKTJL,2,None,Yes,No,No,None
7854-FOKSF,1,"Offer E",No,No,Yes,Cable
7855-DIWPO,21,"Offer D",Yes,No,Yes,"Fiber Optic"
7858-GTZSP,12,"Offer D",Yes,Yes,Yes,"Fiber Optic"
7860-KSUGX,72,"Offer A",Yes,Yes,Yes,Cable
7860-UXCRM,63,None,Yes,No,Yes,DSL
7861-UVUFT,15,None,Yes,No,Yes,Cable
7872-BAAZR,53,"Offer B",Yes,No,No,None
7873-CVMAW,72,None,Yes,Yes,Yes,DSL
7876-AEHIG,51,None,No,No,Yes,DSL
7878-RTCZG,1,None,Yes,No,No,None
7879-CGSFV,55,"Offer B",Yes,No,Yes,"Fiber Optic"
7880-XSOJX,4,None,No,No,Yes,DSL
7883-ROJOC,19,"Offer D",Yes,No,Yes,Cable
7892-POOKP,28,"Offer C",Yes,Yes,Yes,"Fiber Optic"
7893-IXHRQ,1,None,Yes,No,No,None
7901-TBKJX,56,None,Yes,Yes,Yes,"Fiber Optic"
7903-CMPEY,1,None,Yes,Yes,Yes,"Fiber Optic"
7905-TVXTA,5,"Offer E",Yes,No,Yes,DSL
7919-ZODZZ,10,"Offer D",Yes,No,Yes,DSL
7921-LMDFQ,51,None,Yes,No,Yes,"Fiber Optic"
7924-GJZFI,25,None,Yes,No,Yes,"Fiber Optic"
7929-SKFGK,70,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7931-PXHFC,38,None,Yes,No,Yes,Cable
7938-OUHIO,3,"Offer E",Yes,No,Yes,"Fiber Optic"
7945-HLKEA,60,None,Yes,Yes,Yes,DSL
7950-XWOVN,11,"Offer D",No,No,Yes,DSL
7954-MLBUN,31,None,Yes,No,Yes,"Fiber Optic"
7956-XQWGU,27,None,Yes,No,No,None
7963-GQRMY,3,"Offer E",Yes,No,Yes,DSL
7963-SHNDT,52,None,No,No,Yes,DSL
7964-YESJC,24,None,Yes,Yes,Yes,DSL
7964-ZRKKG,67,None,Yes,Yes,Yes,"Fiber Optic"
7967-HYCDE,8,"Offer E",Yes,No,Yes,"Fiber Optic"
7968-QUXNS,6,None,Yes,No,No,None
7969-AULMZ,21,None,Yes,Yes,Yes,"Fiber Optic"
7971-HLVXI,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7973-DZRKH,66,"Offer A",Yes,Yes,Yes,"Fiber Optic"
7975-TZMLR,47,None,Yes,Yes,Yes,"Fiber Optic"
7977-HXJKU,21,"Offer D",Yes,No,No,None
7978-DKUQH,25,None,Yes,No,Yes,"Fiber Optic"
7979-CORPM,24,None,Yes,Yes,Yes,"Fiber Optic"
7989-AWGEH,49,"Offer B",No,No,Yes,DSL
7989-CHGTL,1,"Offer E",Yes,No,No,None
7989-VCQOH,18,None,Yes,No,Yes,DSL
7993-NQLJE,15,None,Yes,No,Yes,"Fiber Optic"
7994-XIRTR,54,"Offer B",Yes,No,Yes,DSL
7995-ZHHNZ,42,"Offer B",Yes,Yes,Yes,DSL
7996-MHXLW,66,"Offer A",Yes,Yes,No,None
8000-REIQB,1,"Offer E",Yes,No,Yes,"Fiber Optic"
8003-EWNDZ,10,None,Yes,No,No,None
8006-PYCSW,2,None,Yes,No,No,None
8007-YYPWD,15,None,Yes,Yes,No,None
8008-OTEZX,35,"Offer C",Yes,No,No,None
8015-IHCGW,72,"Offer A",Yes,Yes,Yes,"Fiber Optic"
8016-NCFVO,55,None,Yes,Yes,Yes,"Fiber Optic"
8016-ZMGMO,66,None,Yes,Yes,Yes,Cable
8017-LXHFA,23,"Offer D",Yes,No,Yes,"Fiber Optic"
8017-UVSZU,40,None,Yes,Yes,Yes,DSL
8023-QHAIO,56,"Offer B",Yes,Yes,Yes,"Fiber Optic"
8024-XNAFQ,72,None,Yes,Yes,Yes,"Fiber Optic"
8033-VCZGH,50,None,Yes,Yes,Yes,"Fiber Optic"
8035-BUYVG,40,"Offer B",No,No,Yes,DSL
8035-PWSEV,6,"Offer E",Yes,No,Yes,"Fiber Optic"
8046-DNVTL,62,"Offer B",No,No,Yes,Cable
8049-WJCLQ,10,"Offer D",Yes,No,Yes,DSL
8050-XGRVL,62,"Offer B",Yes,No,Yes,DSL
8053-WWDRO,6,None,Yes,No,No,None
8059-UDZFY,33,"Offer C",Yes,Yes,Yes,"Fiber Optic"
8063-GBATB,27,None,Yes,Yes,Yes,"Fiber Optic"
8064-RAVOH,1,"Offer E",Yes,No,Yes,DSL
8065-YKXKD,10,None,Yes,Yes,Yes,"Fiber Optic"
8066-POXGX,13,"Offer D",No,No,Yes,Cable
8067-NIOYM,24,"Offer C",Yes,No,No,None
8069-RHUXK,67,None,No,No,Yes,Cable
8070-AAWZP,24,None,No,No,Yes,Cable
8071-SBTRN,70,None,Yes,Yes,Yes,"Fiber Optic"
8079-XRJRS,65,"Offer B",Yes,Yes,Yes,"Fiber Optic"
8080-DDEMJ,1,"Offer E",Yes,No,Yes,Cable
8080-POTJR,30,"Offer C",Yes,Yes,Yes,DSL
8085-MSNLK,62,"Offer B",Yes,Yes,Yes,"Fiber Optic"
8087-LGYHQ,9,"Offer E",Yes,No,Yes,"Fiber Optic"
8089-UZWLX,71,"Offer A",Yes,Yes,Yes,"Fiber Optic"
8091-TTVAX,58,"Offer B",Yes,Yes,Yes,"Fiber Optic"
8095-WANWK,10,"Offer D",Yes,No,Yes,DSL
8096-LOIST,19,"Offer D",Yes,No,Yes,Cable
8100-PNJMH,68,None,Yes,Yes,Yes,Cable
8104-OSKWT,12,"Offer D",Yes,Yes,Yes,"Fiber Optic"
8107-RZLNV,72,None,Yes,Yes,Yes,"Fiber Optic"
8111-BKVDS,10,"Offer D",No,No,Yes,DSL
8111-SLLHI,39,None,Yes,Yes,Yes,"Fiber Optic"
8120-JDCAM,4,None,Yes,No,Yes,"Fiber Optic"
8129-GMVGI,56,None,Yes,No,No,None
8132-YPVBX,6,None,Yes,No,Yes,"Fiber Optic"
8138-EALND,15,None,Yes,No,No,None
8143-ETQTI,23,"Offer D",Yes,No,No,None
8144-DGHXP,54,None,Yes,No,Yes,DSL
8146-QQKZH,71,"Offer A",Yes,No,Yes,DSL
8148-BPLZQ,34,None,Yes,No,Yes,Cable
8148-NLEGT,42,None,Yes,Yes,No,None
8149-AIQCG,39,"Offer C",Yes,Yes,Yes,"Fiber Optic"
8149-RSOUN,1,"Offer E",Yes,Yes,Yes,"Fiber Optic"
8150-QUDFX,2,"Offer E",Yes,No,No,None
8155-IBNHG,24,None,Yes,Yes,Yes,"Fiber Optic"
8161-QYMTT,7,None,Yes,Yes,Yes,"Fiber Optic"
8174-LNWMW,31,None,Yes,No,No,None
8174-TBVCF,70,"Offer A",Yes,Yes,Yes,DSL
8178-EYZUO,46,None,Yes,Yes,Yes,"Fiber Optic"
8180-AKMJV,1,"Offer E",Yes,No,Yes,Cable
8185-UPYBR,6,None,Yes,Yes,Yes,"Fiber Optic"
8189-DUKMV,4,None,Yes,No,No,None
8189-HBVRW,53,None,Yes,Yes,Yes,"Fiber Optic"
8200-KLNYW,21,None,Yes,No,Yes,DSL
8200-LGKSR,71,None,Yes,Yes,Yes,DSL
8201-AAXCB,25,None,Yes,Yes,Yes,Cable
8203-XJZRC,1,"Offer E",Yes,No,No,None
8205-MQUGY,12,"Offer D",Yes,No,Yes,Cable
8205-VSLRB,70,None,Yes,Yes,Yes,Cable
8207-DMRVL,72,None,Yes,Yes,Yes,"Fiber Optic"
8208-EUMTE,16,None,No,No,Yes,DSL
